
 PLE train 1.00 lambda 

El 6009: loss 2.6689, tacc 2.6689, cvacc 2.7546
El 6010: loss 3.8172, tacc 3.8172, cvacc 2.7546
El 6011: loss 2.5525, tacc 2.5525, cvacc 2.7546
El 6012: loss 2.2320, tacc 2.2320, cvacc 2.7546
El 6013: loss 2.0530, tacc 2.0530, cvacc 2.7546
El 6014: loss 2.4919, tacc 2.4919, cvacc 2.7546
El 6015: loss 2.3051, tacc 2.3051, cvacc 2.7546
El 6016: loss 2.2539, tacc 2.2539, cvacc 2.7546
El 6017: loss 2.1867, tacc 2.1867, cvacc 2.7546
El 6018: loss 2.6607, tacc 2.6607, cvacc 2.7546
El 6019: loss 2.0082, tacc 2.0082, cvacc 2.7546
El 6020: loss 2.8040, tacc 2.8040, cvacc 2.7546
El 6021: loss 2.4817, tacc 2.4817, cvacc 2.7546
El 6022: loss 2.1006, tacc 2.1006, cvacc 2.7546
El 6023: loss 2.0227, tacc 2.0227, cvacc 2.7546
El 6024: loss 2.6431, tacc 2.6431, cvacc 2.7546
El 6025: loss 3.2028, tacc 3.2028, cvacc 2.7546
El 6026: loss 2.1652, tacc 2.1652, cvacc 2.7546
El 6027: loss 2.5176, tacc 2.5176, cvacc 2.7546
El 6028: loss 2.3105, tacc 2.3105, cvacc 2.7546
El 6029: loss 2.5092, tacc 2.5092, cvacc 2.7546
El 6030: loss 2.5056, tacc 2.5056, cvacc 2.7546
El 6031: loss 2.7475, tacc 2.7475, cvacc 2.7546
El 6032: loss 3.4003, tacc 3.4003, cvacc 2.7546
El 6033: loss 3.7884, tacc 3.7884, cvacc 2.7546
El 6034: loss 2.2071, tacc 2.2071, cvacc 2.7546
El 6035: loss 2.5172, tacc 2.5172, cvacc 2.7546
El 6036: loss 4.0076, tacc 4.0076, cvacc 2.7546
El 6037: loss 4.0961, tacc 4.0961, cvacc 2.7546
El 6038: loss 3.3571, tacc 3.3571, cvacc 2.7546
El 6039: loss 4.2117, tacc 4.2117, cvacc 2.7546
El 6040: loss 2.9098, tacc 2.9098, cvacc 2.7546
El 6041: loss 2.1855, tacc 2.1855, cvacc 2.7546
El 6042: loss 2.1410, tacc 2.1410, cvacc 2.7546
El 6043: loss 3.8296, tacc 3.8296, cvacc 2.7546
El 6044: loss 2.2187, tacc 2.2187, cvacc 2.7546
El 6045: loss 2.2118, tacc 2.2118, cvacc 2.7546
El 6046: loss 2.0687, tacc 2.0687, cvacc 2.7546
El 6047: loss 2.2561, tacc 2.2561, cvacc 2.7546
El 6048: loss 2.3422, tacc 2.3422, cvacc 2.7546
El 6049: loss 2.5484, tacc 2.5484, cvacc 2.7546
El 6050: loss 2.3061, tacc 2.3061, cvacc 2.7546
El 6051: loss 2.7939, tacc 2.7939, cvacc 2.7546
El 6052: loss 2.6917, tacc 2.6917, cvacc 2.7546
El 6053: loss 2.4345, tacc 2.4345, cvacc 2.7546
El 6054: loss 2.9020, tacc 2.9020, cvacc 2.7546
El 6055: loss 2.3487, tacc 2.3487, cvacc 2.7546
El 6056: loss 2.7952, tacc 2.7952, cvacc 2.7546
El 6057: loss 2.9569, tacc 2.9569, cvacc 2.7546
El 6058: loss 2.7447, tacc 2.7447, cvacc 2.7546
El 6059: loss 3.1083, tacc 3.1083, cvacc 2.7546
El 6060: loss 2.6944, tacc 2.6944, cvacc 2.7546
El 6061: loss 2.7014, tacc 2.7014, cvacc 2.7546
El 6062: loss 2.3438, tacc 2.3438, cvacc 2.7546
El 6063: loss 2.3584, tacc 2.3584, cvacc 2.7546
El 6064: loss 3.3627, tacc 3.3627, cvacc 2.7546
El 6065: loss 3.2684, tacc 3.2684, cvacc 2.7546
El 6066: loss 3.7069, tacc 3.7069, cvacc 2.7546
El 6067: loss 2.6881, tacc 2.6881, cvacc 2.7546
El 6068: loss 2.6947, tacc 2.6947, cvacc 2.7546
El 6069: loss 3.9045, tacc 3.9045, cvacc 2.7546
El 6070: loss 2.8682, tacc 2.8682, cvacc 2.7546
El 6071: loss 3.0081, tacc 3.0081, cvacc 2.7546
El 6072: loss 3.4189, tacc 3.4189, cvacc 2.7546
El 6073: loss 2.6935, tacc 2.6935, cvacc 2.7546
El 6074: loss 2.3440, tacc 2.3440, cvacc 2.7546
El 6075: loss 2.2856, tacc 2.2856, cvacc 2.7546
El 6076: loss 2.8850, tacc 2.8850, cvacc 2.7546
El 6077: loss 2.4599, tacc 2.4599, cvacc 2.7546
El 6078: loss 3.2750, tacc 3.2750, cvacc 2.7546
El 6079: loss 3.4332, tacc 3.4332, cvacc 2.7546
El 6080: loss 2.4920, tacc 2.4920, cvacc 2.7546
El 6081: loss 2.5820, tacc 2.5820, cvacc 2.7546
El 6082: loss 2.6830, tacc 2.6830, cvacc 2.7546
El 6083: loss 2.8867, tacc 2.8867, cvacc 2.7546
El 6084: loss 2.8470, tacc 2.8470, cvacc 2.7546
El 6085: loss 2.8887, tacc 2.8887, cvacc 2.7546
El 6086: loss 2.7827, tacc 2.7827, cvacc 2.7546
El 6087: loss 2.4720, tacc 2.4720, cvacc 2.7546
El 6088: loss 3.8988, tacc 3.8988, cvacc 2.7546
El 6089: loss 2.0288, tacc 2.0288, cvacc 2.7546
El 6090: loss 2.5588, tacc 2.5588, cvacc 2.7546
El 6091: loss 2.9364, tacc 2.9364, cvacc 2.7546
El 6092: loss 2.3950, tacc 2.3950, cvacc 2.7546
El 6093: loss 2.3806, tacc 2.3806, cvacc 2.7546
El 6094: loss 2.2681, tacc 2.2681, cvacc 2.7546
El 6095: loss 3.3199, tacc 3.3199, cvacc 2.7546
El 6096: loss 2.1313, tacc 2.1313, cvacc 2.7546
El 6097: loss 2.9774, tacc 2.9774, cvacc 2.7546
El 6098: loss 2.9886, tacc 2.9886, cvacc 2.7546
El 6099: loss 2.6251, tacc 2.6251, cvacc 2.7546
El 6100: loss 3.1618, tacc 3.1618, cvacc 2.7546
El 6101: loss 2.9484, tacc 2.9484, cvacc 2.7546
El 6102: loss 2.4117, tacc 2.4117, cvacc 2.7546
El 6103: loss 2.8923, tacc 2.8923, cvacc 2.7546
El 6104: loss 3.4122, tacc 3.4122, cvacc 2.7546
El 6105: loss 2.6861, tacc 2.6861, cvacc 2.7546
El 6106: loss 2.4384, tacc 2.4384, cvacc 2.7546
El 6107: loss 2.1422, tacc 2.1422, cvacc 2.7546
El 6108: loss 2.3060, tacc 2.3060, cvacc 2.7546
El 6109: loss 2.3853, tacc 2.3853, cvacc 2.7546
El 6110: loss 2.4297, tacc 2.4297, cvacc 2.7546
El 6111: loss 3.0900, tacc 3.0900, cvacc 2.7546
El 6112: loss 2.7542, tacc 2.7542, cvacc 2.7546
El 6113: loss 2.6727, tacc 2.6727, cvacc 2.7546
El 6114: loss 2.4510, tacc 2.4510, cvacc 2.7546
El 6115: loss 2.4274, tacc 2.4274, cvacc 2.7546
           Current learning rate 6.1815e-06
El 6116: loss 3.0895, tacc 3.0895, cvacc 2.7546
El 6117: loss 3.0421, tacc 3.0421, cvacc 2.7546
           Current learning rate 5.9342e-06
El 6118: loss 2.7651, tacc 2.7651, cvacc 2.7546
           Current learning rate 5.6969e-06
El 6119: loss 3.0510, tacc 3.0510, cvacc 2.7546
           Current learning rate 5.4690e-06
El 6120: loss 3.9234, tacc 3.9234, cvacc 2.7546
           Current learning rate 5.2502e-06
El 6121: loss 2.6661, tacc 2.6661, cvacc 2.7546
El 6122: loss 2.6807, tacc 2.6807, cvacc 2.7546
           Current learning rate 5.0402e-06
El 6123: loss 2.6741, tacc 2.6741, cvacc 2.7546
El 6124: loss 2.2529, tacc 2.2529, cvacc 2.7546
El 6125: loss 2.4741, tacc 2.4741, cvacc 2.7546
El 6126: loss 2.1843, tacc 2.1843, cvacc 2.7546
El 6127: loss 3.2678, tacc 3.2678, cvacc 2.7546
El 6128: loss 2.2225, tacc 2.2225, cvacc 2.7546
El 6129: loss 2.9500, tacc 2.9500, cvacc 2.7546
El 6130: loss 2.9659, tacc 2.9659, cvacc 2.7546
El 6131: loss 2.4765, tacc 2.4765, cvacc 2.7546
El 6132: loss 2.6402, tacc 2.6402, cvacc 2.7546
El 6133: loss 3.2102, tacc 3.2102, cvacc 2.7546
El 6134: loss 2.7417, tacc 2.7417, cvacc 2.7546
El 6135: loss 3.9119, tacc 3.9119, cvacc 2.7546
El 6136: loss 2.5866, tacc 2.5866, cvacc 2.7546
El 6137: loss 4.3494, tacc 4.3494, cvacc 2.7546
El 6138: loss 3.2397, tacc 3.2397, cvacc 2.7546
El 6139: loss 2.2880, tacc 2.2880, cvacc 2.7546
El 6140: loss 2.5953, tacc 2.5953, cvacc 2.7546
El 6141: loss 2.6999, tacc 2.6999, cvacc 2.7546
El 6142: loss 3.2364, tacc 3.2364, cvacc 2.7546
El 6143: loss 2.1349, tacc 2.1349, cvacc 2.7546
El 6144: loss 2.2994, tacc 2.2994, cvacc 2.7546
El 6145: loss 2.5263, tacc 2.5263, cvacc 2.7546
El 6146: loss 2.6416, tacc 2.6416, cvacc 2.7546
El 6147: loss 2.7342, tacc 2.7342, cvacc 2.7546
El 6148: loss 3.3292, tacc 3.3292, cvacc 2.7546
El 6149: loss 3.1953, tacc 3.1953, cvacc 2.7546
El 6150: loss 2.4540, tacc 2.4540, cvacc 2.7546
El 6151: loss 2.4984, tacc 2.4984, cvacc 2.7546
El 6152: loss 2.4885, tacc 2.4885, cvacc 2.7546
El 6153: loss 2.8442, tacc 2.8442, cvacc 2.7546
El 6154: loss 2.1418, tacc 2.1418, cvacc 2.7546
El 6155: loss 2.4273, tacc 2.4273, cvacc 2.7546
El 6156: loss 2.6509, tacc 2.6509, cvacc 2.7546
El 6157: loss 3.1345, tacc 3.1345, cvacc 2.7546
El 6158: loss 2.3457, tacc 2.3457, cvacc 2.7546
El 6159: loss 2.6114, tacc 2.6114, cvacc 2.7546
El 6160: loss 2.3615, tacc 2.3615, cvacc 2.7546
El 6161: loss 2.2504, tacc 2.2504, cvacc 2.7546
El 6162: loss 3.2301, tacc 3.2301, cvacc 2.7546
El 6163: loss 2.5000, tacc 2.5000, cvacc 2.7546
El 6164: loss 2.7057, tacc 2.7057, cvacc 2.7546
El 6165: loss 2.8951, tacc 2.8951, cvacc 2.7546
El 6166: loss 3.1427, tacc 3.1427, cvacc 2.7546
El 6167: loss 3.0060, tacc 3.0060, cvacc 2.7546
El 6168: loss 2.3735, tacc 2.3735, cvacc 2.7546
El 6169: loss 2.2406, tacc 2.2406, cvacc 2.7546
El 6170: loss 2.6556, tacc 2.6556, cvacc 2.7546
El 6171: loss 2.3931, tacc 2.3931, cvacc 2.7546
El 6172: loss 2.3775, tacc 2.3775, cvacc 2.7546
El 6173: loss 2.3496, tacc 2.3496, cvacc 2.7546
El 6174: loss 2.3807, tacc 2.3807, cvacc 2.7546
El 6175: loss 2.7401, tacc 2.7401, cvacc 2.7546
El 6176: loss 2.4530, tacc 2.4530, cvacc 2.7546
El 6177: loss 3.1171, tacc 3.1171, cvacc 2.7546
El 6178: loss 2.4690, tacc 2.4690, cvacc 2.7546
El 6179: loss 2.2984, tacc 2.2984, cvacc 2.7546
El 6180: loss 3.1338, tacc 3.1338, cvacc 2.7546
El 6181: loss 3.8643, tacc 3.8643, cvacc 2.7546
El 6182: loss 2.1676, tacc 2.1676, cvacc 2.7546
El 6183: loss 2.6283, tacc 2.6283, cvacc 2.7546
El 6184: loss 2.4472, tacc 2.4472, cvacc 2.7546
El 6185: loss 2.8865, tacc 2.8865, cvacc 2.7546
El 6186: loss 2.3022, tacc 2.3022, cvacc 2.7546
El 6187: loss 2.0262, tacc 2.0262, cvacc 2.7546
El 6188: loss 2.4118, tacc 2.4118, cvacc 2.7546
El 6189: loss 2.3950, tacc 2.3950, cvacc 2.7546
El 6190: loss 2.4168, tacc 2.4168, cvacc 2.7546
El 6191: loss 2.8046, tacc 2.8046, cvacc 2.7546
El 6192: loss 2.4889, tacc 2.4889, cvacc 2.7546
El 6193: loss 2.8368, tacc 2.8368, cvacc 2.7546
El 6194: loss 3.4738, tacc 3.4738, cvacc 2.7546
El 6195: loss 2.6634, tacc 2.6634, cvacc 2.7546
El 6196: loss 2.5724, tacc 2.5724, cvacc 2.7546
El 6197: loss 2.6147, tacc 2.6147, cvacc 2.7546
El 6198: loss 2.9552, tacc 2.9552, cvacc 2.7546
El 6199: loss 3.3995, tacc 3.3995, cvacc 2.7546
El 6200: loss 2.7725, tacc 2.7725, cvacc 2.7546
El 6201: loss 2.2503, tacc 2.2503, cvacc 2.7546
El 6202: loss 2.6632, tacc 2.6632, cvacc 2.7546
El 6203: loss 2.6661, tacc 2.6661, cvacc 2.7546
El 6204: loss 3.9279, tacc 3.9279, cvacc 2.7546
El 6205: loss 2.2289, tacc 2.2289, cvacc 2.7546
El 6206: loss 2.5698, tacc 2.5698, cvacc 2.7546
El 6207: loss 2.0941, tacc 2.0941, cvacc 2.7546
El 6208: loss 3.0251, tacc 3.0251, cvacc 2.7546
El 6209: loss 2.6772, tacc 2.6772, cvacc 2.7546
El 6210: loss 2.7588, tacc 2.7588, cvacc 2.7546
El 6211: loss 3.4578, tacc 3.4578, cvacc 2.7546
El 6212: loss 3.9390, tacc 3.9390, cvacc 2.7546
El 6213: loss 2.7748, tacc 2.7748, cvacc 2.7546
El 6214: loss 3.1994, tacc 3.1994, cvacc 2.7546
El 6215: loss 2.1441, tacc 2.1441, cvacc 2.7546
El 6216: loss 2.3651, tacc 2.3651, cvacc 2.7546
El 6217: loss 2.0335, tacc 2.0335, cvacc 2.7546
El 6218: loss 2.8489, tacc 2.8489, cvacc 2.7546
El 6219: loss 2.6374, tacc 2.6374, cvacc 2.7546
El 6220: loss 2.2605, tacc 2.2605, cvacc 2.7546
El 6221: loss 3.0183, tacc 3.0183, cvacc 2.7546
El 6222: loss 3.0816, tacc 3.0816, cvacc 2.7546
El 6223: loss 2.2820, tacc 2.2820, cvacc 2.7546
El 6224: loss 2.2419, tacc 2.2419, cvacc 2.7546
El 6225: loss 2.2997, tacc 2.2997, cvacc 2.7546
El 6226: loss 3.1973, tacc 3.1973, cvacc 2.7546
El 6227: loss 3.3477, tacc 3.3477, cvacc 2.7546
El 6228: loss 2.3045, tacc 2.3045, cvacc 2.7546
El 6229: loss 2.6024, tacc 2.6024, cvacc 2.7546
El 6230: loss 3.2361, tacc 3.2361, cvacc 2.7546
El 6231: loss 2.5987, tacc 2.5987, cvacc 2.7546
El 6232: loss 2.4414, tacc 2.4414, cvacc 2.7546
El 6233: loss 2.1475, tacc 2.1475, cvacc 2.7546
El 6234: loss 2.5395, tacc 2.5395, cvacc 2.7546
El 6235: loss 3.8896, tacc 3.8896, cvacc 2.7546
El 6236: loss 3.2970, tacc 3.2970, cvacc 2.7546
El 6237: loss 3.4296, tacc 3.4296, cvacc 2.7546
El 6238: loss 2.0783, tacc 2.0783, cvacc 2.7546
El 6239: loss 2.1645, tacc 2.1645, cvacc 2.7546
El 6240: loss 3.0705, tacc 3.0705, cvacc 2.7546
El 6241: loss 3.0129, tacc 3.0129, cvacc 2.7546
El 6242: loss 2.5274, tacc 2.5274, cvacc 2.7546
El 6243: loss 2.4818, tacc 2.4818, cvacc 2.7546
El 6244: loss 2.3852, tacc 2.3852, cvacc 2.7546
El 6245: loss 3.8915, tacc 3.8915, cvacc 2.7546
El 6246: loss 2.6642, tacc 2.6642, cvacc 2.7546
El 6247: loss 3.4282, tacc 3.4282, cvacc 2.7546
El 6248: loss 3.2747, tacc 3.2747, cvacc 2.7546
El 6249: loss 2.6206, tacc 2.6206, cvacc 2.7546
El 6250: loss 3.4959, tacc 3.4959, cvacc 2.7546
El 6251: loss 2.2142, tacc 2.2142, cvacc 2.7546
El 6252: loss 3.3630, tacc 3.3630, cvacc 2.7546
El 6253: loss 2.2645, tacc 2.2645, cvacc 2.7546
El 6254: loss 3.4377, tacc 3.4377, cvacc 2.7546
El 6255: loss 2.9111, tacc 2.9111, cvacc 2.7546
El 6256: loss 2.3452, tacc 2.3452, cvacc 2.7546
El 6257: loss 2.5098, tacc 2.5098, cvacc 2.7546
El 6258: loss 2.6133, tacc 2.6133, cvacc 2.7546
El 6259: loss 2.7315, tacc 2.7315, cvacc 2.7546
El 6260: loss 2.4449, tacc 2.4449, cvacc 2.7546
El 6261: loss 2.7066, tacc 2.7066, cvacc 2.7546
El 6262: loss 2.1728, tacc 2.1728, cvacc 2.7546
El 6263: loss 2.4989, tacc 2.4989, cvacc 2.7546
El 6264: loss 2.5971, tacc 2.5971, cvacc 2.7546
El 6265: loss 3.0500, tacc 3.0500, cvacc 2.7546
El 6266: loss 2.4247, tacc 2.4247, cvacc 2.7546
El 6267: loss 2.6825, tacc 2.6825, cvacc 2.7546
El 6268: loss 2.5403, tacc 2.5403, cvacc 2.7546
El 6269: loss 2.4772, tacc 2.4772, cvacc 2.7546
El 6270: loss 2.1218, tacc 2.1218, cvacc 2.7546
El 6271: loss 3.3644, tacc 3.3644, cvacc 2.7546
El 6272: loss 2.1677, tacc 2.1677, cvacc 2.7546
El 6273: loss 3.0193, tacc 3.0193, cvacc 2.7546
El 6274: loss 2.5258, tacc 2.5258, cvacc 2.7546
El 6275: loss 2.5932, tacc 2.5932, cvacc 2.7546
El 6276: loss 2.6640, tacc 2.6640, cvacc 2.7546
El 6277: loss 2.4272, tacc 2.4272, cvacc 2.7546
El 6278: loss 3.0111, tacc 3.0111, cvacc 2.7546
El 6279: loss 3.1363, tacc 3.1363, cvacc 2.7546
El 6280: loss 4.1589, tacc 4.1589, cvacc 2.7546
El 6281: loss 2.3846, tacc 2.3846, cvacc 2.7546
El 6282: loss 4.2631, tacc 4.2631, cvacc 2.7546
El 6283: loss 4.6396, tacc 4.6396, cvacc 2.7546
El 6284: loss 2.3311, tacc 2.3311, cvacc 2.7546
El 6285: loss 2.4647, tacc 2.4647, cvacc 2.7546
El 6286: loss 2.0440, tacc 2.0440, cvacc 2.7546
El 6287: loss 2.5826, tacc 2.5826, cvacc 2.7546
El 6288: loss 2.1831, tacc 2.1831, cvacc 2.7546
El 6289: loss 3.6434, tacc 3.6434, cvacc 2.7546
El 6290: loss 3.5183, tacc 3.5183, cvacc 2.7546
El 6291: loss 2.0361, tacc 2.0361, cvacc 2.7546
El 6292: loss 2.6508, tacc 2.6508, cvacc 2.7546
El 6293: loss 2.2565, tacc 2.2565, cvacc 2.7546
El 6294: loss 2.2607, tacc 2.2607, cvacc 2.7546
El 6295: loss 2.8656, tacc 2.8656, cvacc 2.7546
El 6296: loss 2.6220, tacc 2.6220, cvacc 2.7546
El 6297: loss 2.5345, tacc 2.5345, cvacc 2.7546
El 6298: loss 3.2280, tacc 3.2280, cvacc 2.7546
El 6299: loss 2.2976, tacc 2.2976, cvacc 2.7546
El 6300: loss 2.1517, tacc 2.1517, cvacc 2.7546
El 6301: loss 2.8620, tacc 2.8620, cvacc 2.7546
El 6302: loss 2.7689, tacc 2.7689, cvacc 2.7546
El 6303: loss 3.2209, tacc 3.2209, cvacc 2.7546
El 6304: loss 3.5254, tacc 3.5254, cvacc 2.7546
El 6305: loss 2.8664, tacc 2.8664, cvacc 2.7546
El 6306: loss 4.0033, tacc 4.0033, cvacc 2.7546
El 6307: loss 3.5947, tacc 3.5947, cvacc 2.7546
El 6308: loss 2.2173, tacc 2.2173, cvacc 2.7546
El 6309: loss 2.3091, tacc 2.3091, cvacc 2.7546
El 6310: loss 2.9267, tacc 2.9267, cvacc 2.7546
El 6311: loss 2.1732, tacc 2.1732, cvacc 2.7546
El 6312: loss 2.8386, tacc 2.8386, cvacc 2.7546
El 6313: loss 2.2244, tacc 2.2244, cvacc 2.7546
El 6314: loss 2.1358, tacc 2.1358, cvacc 2.7546
El 6315: loss 2.7872, tacc 2.7872, cvacc 2.7546
El 6316: loss 2.6151, tacc 2.6151, cvacc 2.7546
El 6317: loss 2.4553, tacc 2.4553, cvacc 2.7546
El 6318: loss 2.5303, tacc 2.5303, cvacc 2.7546
El 6319: loss 2.9395, tacc 2.9395, cvacc 2.7546
El 6320: loss 2.9566, tacc 2.9566, cvacc 2.7546
El 6321: loss 2.3888, tacc 2.3888, cvacc 2.7546
El 6322: loss 3.3309, tacc 3.3309, cvacc 2.7546
El 6323: loss 2.2052, tacc 2.2052, cvacc 2.7546
El 6324: loss 3.1224, tacc 3.1224, cvacc 2.7546
El 6325: loss 2.8911, tacc 2.8911, cvacc 2.7546
El 6326: loss 2.0639, tacc 2.0639, cvacc 2.7546
El 6327: loss 2.6770, tacc 2.6770, cvacc 2.7546
El 6328: loss 2.4293, tacc 2.4293, cvacc 2.7546
El 6329: loss 2.3939, tacc 2.3939, cvacc 2.7546
El 6330: loss 3.1655, tacc 3.1655, cvacc 2.7546
El 6331: loss 2.6275, tacc 2.6275, cvacc 2.7546
El 6332: loss 3.0498, tacc 3.0498, cvacc 2.7546
El 6333: loss 3.2904, tacc 3.2904, cvacc 2.7546
El 6334: loss 3.0668, tacc 3.0668, cvacc 2.7546
El 6335: loss 2.0969, tacc 2.0969, cvacc 2.7546
El 6336: loss 2.1026, tacc 2.1026, cvacc 2.7546
El 6337: loss 2.4840, tacc 2.4840, cvacc 2.7546
El 6338: loss 2.8408, tacc 2.8408, cvacc 2.7546
El 6339: loss 2.6542, tacc 2.6542, cvacc 2.7546
El 6340: loss 3.1987, tacc 3.1987, cvacc 2.7546
El 6341: loss 3.2657, tacc 3.2657, cvacc 2.7546
El 6342: loss 3.5963, tacc 3.5963, cvacc 2.7546
El 6343: loss 2.3074, tacc 2.3074, cvacc 2.7546
El 6344: loss 3.1759, tacc 3.1759, cvacc 2.7546
El 6345: loss 3.6111, tacc 3.6111, cvacc 2.7546
El 6346: loss 2.5869, tacc 2.5869, cvacc 2.7546
El 6347: loss 2.7235, tacc 2.7235, cvacc 2.7546
El 6348: loss 3.3380, tacc 3.3380, cvacc 2.7546
El 6349: loss 2.4136, tacc 2.4136, cvacc 2.7546
El 6350: loss 2.2490, tacc 2.2490, cvacc 2.7546
El 6351: loss 2.4660, tacc 2.4660, cvacc 2.7546
El 6352: loss 2.4043, tacc 2.4043, cvacc 2.7546
El 6353: loss 2.3493, tacc 2.3493, cvacc 2.7546
El 6354: loss 2.0959, tacc 2.0959, cvacc 2.7546
El 6355: loss 4.4334, tacc 4.4334, cvacc 2.7546
El 6356: loss 3.3866, tacc 3.3866, cvacc 2.7546
El 6357: loss 3.0039, tacc 3.0039, cvacc 2.7546
El 6358: loss 2.5022, tacc 2.5022, cvacc 2.7546
El 6359: loss 2.2044, tacc 2.2044, cvacc 2.7546
El 6360: loss 2.6143, tacc 2.6143, cvacc 2.7546
El 6361: loss 2.9214, tacc 2.9214, cvacc 2.7546
El 6362: loss 2.7012, tacc 2.7012, cvacc 2.7546
El 6363: loss 2.1925, tacc 2.1925, cvacc 2.7546
El 6364: loss 2.6247, tacc 2.6247, cvacc 2.7546
El 6365: loss 2.4649, tacc 2.4649, cvacc 2.7546
El 6366: loss 2.1973, tacc 2.1973, cvacc 2.7546
El 6367: loss 2.3614, tacc 2.3614, cvacc 2.7546
El 6368: loss 2.7695, tacc 2.7695, cvacc 2.7546
El 6369: loss 2.5863, tacc 2.5863, cvacc 2.7546
El 6370: loss 3.0388, tacc 3.0388, cvacc 2.7546
El 6371: loss 2.6778, tacc 2.6778, cvacc 2.7546
El 6372: loss 2.3967, tacc 2.3967, cvacc 2.7546
El 6373: loss 3.0834, tacc 3.0834, cvacc 2.7546
El 6374: loss 2.4609, tacc 2.4609, cvacc 2.7546
El 6375: loss 3.1253, tacc 3.1253, cvacc 2.7546
El 6376: loss 3.5521, tacc 3.5521, cvacc 2.7546
El 6377: loss 2.3605, tacc 2.3605, cvacc 2.7546
El 6378: loss 2.8037, tacc 2.8037, cvacc 2.7546
El 6379: loss 2.3840, tacc 2.3840, cvacc 2.7546
El 6380: loss 2.9348, tacc 2.9348, cvacc 2.7546
El 6381: loss 3.0879, tacc 3.0879, cvacc 2.7546
El 6382: loss 2.9259, tacc 2.9259, cvacc 2.7546
El 6383: loss 2.6714, tacc 2.6714, cvacc 2.7546
El 6384: loss 2.6974, tacc 2.6974, cvacc 2.7546
El 6385: loss 2.4509, tacc 2.4509, cvacc 2.7546
El 6386: loss 2.5939, tacc 2.5939, cvacc 2.7546
El 6387: loss 2.8795, tacc 2.8795, cvacc 2.7546
El 6388: loss 2.7459, tacc 2.7459, cvacc 2.7546
El 6389: loss 2.2389, tacc 2.2389, cvacc 2.7546
El 6390: loss 2.7603, tacc 2.7603, cvacc 2.7546
El 6391: loss 2.3446, tacc 2.3446, cvacc 2.7546
El 6392: loss 1.9283, tacc 1.9283, cvacc 2.7546
El 6393: loss 2.0970, tacc 2.0970, cvacc 2.7546
El 6394: loss 2.6723, tacc 2.6723, cvacc 2.7546
El 6395: loss 2.5305, tacc 2.5305, cvacc 2.7546
El 6396: loss 3.3018, tacc 3.3018, cvacc 2.7546
El 6397: loss 2.9737, tacc 2.9737, cvacc 2.7546
El 6398: loss 2.6817, tacc 2.6817, cvacc 2.7546
El 6399: loss 4.8270, tacc 4.8270, cvacc 2.7546
El 6400: loss 2.6158, tacc 2.6158, cvacc 2.7546
El 6401: loss 2.6638, tacc 2.6638, cvacc 2.7546
El 6402: loss 2.4539, tacc 2.4539, cvacc 2.7546
El 6403: loss 2.4435, tacc 2.4435, cvacc 2.7546
El 6404: loss 2.1761, tacc 2.1761, cvacc 2.7546
El 6405: loss 3.3415, tacc 3.3415, cvacc 2.7546
El 6406: loss 2.4667, tacc 2.4667, cvacc 2.7546
El 6407: loss 2.2546, tacc 2.2546, cvacc 2.7546
El 6408: loss 2.2618, tacc 2.2618, cvacc 2.7546
El 6409: loss 2.2255, tacc 2.2255, cvacc 2.7546
El 6410: loss 3.9183, tacc 3.9183, cvacc 2.7546
El 6411: loss 2.6210, tacc 2.6210, cvacc 2.7546
El 6412: loss 4.3641, tacc 4.3641, cvacc 2.7546
El 6413: loss 2.6008, tacc 2.6008, cvacc 2.7546
El 6414: loss 2.6320, tacc 2.6320, cvacc 2.7546
El 6415: loss 2.0472, tacc 2.0472, cvacc 2.7546
El 6416: loss 2.8821, tacc 2.8821, cvacc 2.7546
El 6417: loss 2.8061, tacc 2.8061, cvacc 2.7546
El 6418: loss 3.5696, tacc 3.5696, cvacc 2.7546
El 6419: loss 2.2333, tacc 2.2333, cvacc 2.7546
El 6420: loss 2.2472, tacc 2.2472, cvacc 2.7546
El 6421: loss 2.6313, tacc 2.6313, cvacc 2.7546
El 6422: loss 2.1254, tacc 2.1254, cvacc 2.7546
El 6423: loss 2.4415, tacc 2.4415, cvacc 2.7546
El 6424: loss 3.9374, tacc 3.9374, cvacc 2.7546
El 6425: loss 3.0382, tacc 3.0382, cvacc 2.7546
El 6426: loss 3.6382, tacc 3.6382, cvacc 2.7546
El 6427: loss 2.3989, tacc 2.3989, cvacc 2.7546
El 6428: loss 2.9668, tacc 2.9668, cvacc 2.7546
El 6429: loss 2.3513, tacc 2.3513, cvacc 2.7546
El 6430: loss 2.5615, tacc 2.5615, cvacc 2.7546
El 6431: loss 2.0038, tacc 2.0038, cvacc 2.7546
El 6432: loss 2.5158, tacc 2.5158, cvacc 2.7546
El 6433: loss 2.8591, tacc 2.8591, cvacc 2.7546
El 6434: loss 2.8648, tacc 2.8648, cvacc 2.7546
El 6435: loss 2.7370, tacc 2.7370, cvacc 2.7546
El 6436: loss 2.1355, tacc 2.1355, cvacc 2.7546
El 6437: loss 2.2796, tacc 2.2796, cvacc 2.7546
El 6438: loss 4.5896, tacc 4.5896, cvacc 2.7546
El 6439: loss 3.0841, tacc 3.0841, cvacc 2.7546
El 6440: loss 2.7166, tacc 2.7166, cvacc 2.7546
El 6441: loss 2.9101, tacc 2.9101, cvacc 2.7546
El 6442: loss 2.1580, tacc 2.1580, cvacc 2.7546
